CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
2;27;2704302;1;1;1;1;1;0;0;31171;"""0115L13""";01;011;0115;2;1;1;1;1;137;68;69;0;60;0;77;0;379;160;219;0;352;0;27;0;69;39;30;34;35;63;0;63;0;0;0;0;0;6;0;0;0;55;5;5;2;2;0;0;21;11;34;0;0;3;321;203;118;148;173;0;185;64;25;26;18;2;1;101;50;150;4;0;16;36;25;11;21;15;0;8;17;3;6;2;0;0;11;9;10;2;0;4;69;0;319;2;35;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;28;0;0;0;1;19;0;0;0;0;0;97;97;79;0;0;0;1;19;0;0;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;57;12;0;232;87;2;23;12;1;0;0;0;0;23;1;23;3;59;2;57;6;0;0;0;0;1.2463768115942029;2.7664233576642334;0.5036496350364964;0.5652173913043478;23.391304347826086;0.7971014492753623;0.0;0.6521739130434783;0.30434782608695654;0.6391514387733669;0.014492753623188406;2.4545454545454546;0.0;0.0;0.0;0.0;0.5036496350364964;NOTURNO;1;1;2024
2;27;2704302;1;1;4;1;1;0;0;1161927;"""0115L13""";01;011;0115;2;1;1;1;1;50;0;50;0;40;0;10;0;230;0;230;0;211;0;19;0;44;25;19;0;44;38;0;38;0;0;0;0;0;6;0;0;0;24;8;4;3;4;1;0;8;8;28;0;0;0;158;93;65;0;158;0;63;28;21;17;25;1;3;25;17;90;2;0;24;26;15;11;0;26;0;3;3;8;6;3;0;3;5;2;7;0;0;12;44;0;158;0;26;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;20;0;0;0;0;14;0;0;0;0;0;71;71;51;0;0;0;0;36;0;0;0;0;0;5;5;4;0;0;0;0;3;0;0;0;0;0;38;6;0;126;32;0;24;2;0;0;0;0;0;18;5;18;1;56;0;55;2;0;0;0;0;1.0909090909090908;4.6;0.88;0.5681818181818182;27.136363636363637;0.5454545454545454;0.022727272727272728;0.8181818181818182;0.18181818181818182;0.5289256198347108;0.0;2.36;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024
2;27;2704302;1;2;1;2;4;0;0;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;14;16;0;0;19;19;0;0;0;0;0;0;11;0;0;0;6;7;7;4;6;0;0;10;2;11;0;0;7;47;24;23;0;0;0;11;14;10;3;7;2;0;14;1;14;2;0;16;4;3;1;0;0;0;2;1;0;0;1;0;0;0;0;2;0;0;2;28;2;47;0;4;0;1;0;1;0;30;0;0;0;0;30;0;0;30;0;47;0;0;0;0;47;0;0;47;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;15;32;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6666666666666667;0.0;0.0;0.4666666666666667;31.9;0.2;0.0;0.43333333333333335;0.3333333333333333;0.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;1;2;4;0;0;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;11;9;0;0;11;11;0;0;0;0;0;0;9;0;0;0;2;3;2;7;5;1;0;7;2;7;0;0;4;31;16;15;0;0;0;5;6;3;12;5;0;0;11;1;13;1;0;5;4;3;1;0;0;0;0;1;1;2;0;0;0;1;0;2;1;0;0;20;0;31;0;4;0;1;0;1;0;20;0;0;0;0;20;0;0;20;0;31;0;0;0;0;31;0;0;31;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;14;17;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0.0;0.0;0.55;36.3;0.1;0.05;0.45;0.35;0.7450000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;1;2;4;0;0;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;16;8;0;0;23;18;2;0;3;0;0;0;1;0;0;0;4;3;5;3;5;4;0;3;0;11;1;0;9;31;18;13;0;0;0;6;6;5;4;7;3;0;6;3;13;0;0;9;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;24;0;31;0;2;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;11;0;0;0;0;11;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;26;5;0;1;1;0;0;0;0;0;3;0;2;1;1;0;0;0;0;0;0;0;0.9166666666666666;0.0;0.0;0.6666666666666666;36.708333333333336;0.16666666666666666;0.16666666666666666;0.4583333333333333;0.125;0.7725694444444444;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;1;2;4;0;0;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;7;0;0;21;16;5;0;0;0;0;0;0;0;0;0;6;5;2;3;3;1;1;8;0;2;0;0;11;40;24;16;0;0;0;15;10;2;2;7;1;3;12;2;12;1;0;13;2;1;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;21;0;40;0;2;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;10;0;0;0;0;10;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;38;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;1.0;0.0;0.0;0.6666666666666666;32.904761904761905;0.2857142857142857;0.09523809523809523;0.09523809523809523;0.38095238095238093;0.8458049886621315;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;10;8;1;0;1;0;0;0;1;0;0;0;2;2;1;2;3;1;0;4;1;5;0;0;1;19;11;8;0;0;0;3;4;2;4;4;2;0;5;2;12;0;0;0;4;2;2;0;0;0;0;1;0;2;1;0;0;2;0;2;0;0;0;11;0;19;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;11;8;0;3;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.45454545454545453;0.0;0.0;0.6363636363636364;35.63636363636363;0.18181818181818182;0.09090909090909091;0.5454545454545454;0.36363636363636365;0.6528925619834711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;2;2;4;0;0;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;6;0;0;11;10;1;0;0;0;0;0;0;0;0;0;1;6;2;1;1;0;0;4;0;7;0;0;0;16;7;9;0;0;0;2;7;2;2;2;1;0;5;2;9;0;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;11;0;16;0;2;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;15;0;0;0;0;15;0;0;15;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1818181818181819;0.0;0.0;0.45454545454545453;29.90909090909091;0.09090909090909091;0.0;0.6363636363636364;0.36363636363636365;0.4628099173553719;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;2;2;4;0;0;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;1;0;1;0;0;0;0;0;12;0;0;0;1;3;1;2;2;3;1;3;0;9;0;0;1;30;22;8;0;0;0;1;5;4;5;8;4;3;11;1;13;1;0;4;10;8;2;0;0;0;0;0;3;1;3;1;2;2;0;4;1;0;3;12;1;29;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;15;15;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5384615384615384;0.0;0.0;0.6923076923076923;40.61538461538461;0.07692307692307693;0.3076923076923077;0.6923076923076923;0.23076923076923078;0.4674556213017752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;2;2;4;0;0;1363801;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;0;0;6;0;1;0;5;0;0;0;6;0;0;0;0;1;3;2;4;2;0;12;0;0;0;0;0;23;14;9;0;0;0;4;3;3;2;8;2;1;16;1;3;0;1;2;3;1;2;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;2;12;0;23;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;16;7;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;0.0;0.0;0.5;40.583333333333336;0.0;0.16666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704302;1;2;2;2;5;0;0;1526189;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;7;0;0;17;9;8;0;0;0;0;0;1;0;0;0;5;2;2;2;5;2;0;2;3;9;0;1;3;23;15;8;0;0;0;7;2;3;1;6;1;3;8;2;6;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;23;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8888888888888888;0.0;0.0;0.6111111111111112;35.111111111111114;0.2777777777777778;0.1111111111111111;0.6666666666666666;0.1111111111111111;0.7067901234567902;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2024
2;27;2704708;0;1;4;1;1;0;0;1666328;"""0115L13""";01;011;0115;2;1;1;1;1;40;0;40;0;40;0;0;0;79;0;79;0;79;0;0;0;39;23;16;0;39;39;39;0;0;0;0;0;0;0;0;0;0;12;4;7;3;10;3;0;13;4;22;0;0;0;34;20;14;0;34;0;11;4;6;3;7;3;0;11;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;34;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;7;0;0;0;1;8;0;0;0;0;0;20;20;7;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;4;0;31;3;0;0;0;0;0;0;0;0;18;18;17;0;11;11;11;0;0;0;0;0;0.10256410256410256;1.975;0.975;0.5897435897435898;33.58974358974359;0.3076923076923077;0.07692307692307693;0.6666666666666666;0.3333333333333333;0.5601577909270217;0.02564102564102564;1.7272727272727273;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024
2;27;2706307;0;1;1;1;2;0;0;113880;"""0115L04""";01;011;0115;2;1;1;1;1;27;0;27;0;25;0;2;0;67;0;67;0;62;0;5;0;25;15;10;0;25;23;0;23;0;0;0;0;0;2;0;0;0;19;2;1;1;1;0;1;5;1;13;1;1;4;87;55;32;0;87;0;50;21;9;2;2;1;2;25;7;43;5;2;5;13;7;6;0;13;0;3;6;2;0;0;1;1;3;3;6;1;0;0;25;0;87;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;0;85;2;0;13;0;0;0;0;0;0;16;4;15;0;2;0;2;0;0;0;0;0;0.36;2.4814814814814814;0.9259259259259259;0.6;25.28;0.76;0.04;0.56;0.2;0.6848;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024
2;27;2706307;0;1;1;1;2;0;0;18944;"""0115L13""";01;011;0115;2;1;1;1;1;26;0;26;0;25;0;1;0;70;0;70;0;70;0;0;0;23;15;8;0;23;23;0;23;0;0;0;0;0;0;0;0;0;20;1;1;0;1;0;0;10;2;10;1;0;0;106;90;16;0;106;0;73;16;9;3;4;1;0;28;5;69;3;0;1;12;12;0;0;12;0;6;3;1;2;0;0;0;2;0;9;1;0;0;23;0;106;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;93;13;0;12;0;0;0;0;0;0;18;0;18;4;0;0;0;0;0;0;0;0;0.6521739130434783;2.6923076923076925;0.8846153846153846;0.6521739130434783;22.782608695652176;0.8695652173913043;0.0;0.5217391304347826;0.43478260869565216;0.6124763705103969;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024
2;27;2706703;0;2;4;1;1;0;0;123255;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;21;6;0;0;27;27;0;0;0;0;0;0;0;0;0;0;10;4;6;3;4;0;0;2;5;19;1;0;0;55;43;12;0;0;0;12;9;18;8;8;0;0;9;5;33;1;0;7;2;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;27;0;55;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;5;0;0;0;0;0;0;0;0;0;0;42;42;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;26;1;0;49;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2222222222222222;0.0;0.0;0.7777777777777778;29.666666666666668;0.37037037037037035;0.0;0.8888888888888888;0.07407407407407407;0.4636488340192044;0.0;1.1923076923076923;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024
2;27;2707107;0;2;4;1;1;0;0;123255;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;14;10;0;0;24;24;0;0;0;0;0;0;0;0;0;0;10;8;1;0;5;0;0;3;1;20;0;0;0;55;33;22;0;0;0;16;19;10;3;7;0;0;10;4;38;1;1;1;4;1;3;0;0;0;0;1;2;0;1;0;0;0;0;4;0;0;0;24;0;55;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;1;0;0;0;0;0;0;0;0;0;0;52;52;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;23;1;0;53;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.0;0.0;0.5833333333333334;28.458333333333332;0.4166666666666667;0.0;0.875;0.125;0.2881944444444443;0.0;1.0434782608695652;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024
2;27;2708006;0;2;4;1;1;0;0;123255;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;19;7;0;0;26;26;0;0;0;0;0;0;0;0;0;0;14;7;3;2;0;0;0;2;3;21;0;0;0;46;30;16;0;0;0;15;15;11;5;0;0;0;5;7;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;3;0;0;0;0;0;0;0;0;0;0;43;43;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;43;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2692307692307692;0.0;0.0;0.7307692307692307;25.115384615384617;0.5384615384615384;0.0;0.9230769230769231;0.07692307692307693;0.3284023668639052;0.0;1.12;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024
2;27;2708303;0;2;4;1;1;0;0;123255;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;16;7;0;0;23;23;0;0;0;0;0;0;0;0;0;0;7;4;7;1;4;0;0;5;1;17;0;0;0;53;42;11;0;0;0;10;11;11;9;11;1;0;11;1;33;1;0;7;5;5;0;0;0;0;0;1;1;3;0;0;0;1;0;3;0;0;1;23;0;53;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;1;0;0;0;0;0;0;0;0;0;0;37;37;2;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;23;0;0;50;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43478260869565216;0.0;0.0;0.6956521739130435;30.26086956521739;0.30434782608695654;0.0;0.782608695652174;0.21739130434782608;0.4045368620037808;0.0;1.0454545454545454;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2024
2;27;2708600;0;1;1;1;2;0;0;112332;"""0115L04""";01;011;0115;2;1;1;1;1;18;0;18;0;15;0;3;0;29;0;29;0;29;0;0;0;14;9;5;0;14;14;0;14;0;0;0;0;0;0;0;0;0;9;2;1;0;2;0;0;5;2;7;0;0;0;49;27;22;0;49;0;22;9;8;7;3;0;0;12;5;30;2;0;0;2;2;0;0;2;0;0;1;0;1;0;0;0;1;0;0;1;0;0;14;0;49;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;41;8;0;1;1;0;0;0;0;0;7;2;7;0;4;0;4;0;0;0;0;0;1.6428571428571428;1.6111111111111112;0.7777777777777778;0.6428571428571429;26.071428571428573;0.6428571428571429;0.0;0.6428571428571429;0.35714285714285715;0.6020408163265306;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2024
