CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
1;17;1721000;1;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;18;5;0;0;23;23;0;0;0;0;0;0;0;0;0;0;8;7;4;1;3;0;0;3;3;8;1;0;8;29;23;6;0;0;0;9;6;7;3;4;0;0;4;3;14;0;0;8;4;4;0;0;0;0;1;1;1;0;1;0;0;0;0;4;0;0;0;23;0;29;0;4;0;1;1;1;0;10;0;0;0;0;10;0;0;9;1;14;0;0;0;0;14;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;28;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8260869565217391;0.0;0.0;0.782608695652174;28.565217391304348;0.34782608695652173;0.0;0.4782608695652174;0.13043478260869565;0.8431001890359169;0.043478260869565216;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;DIURNO;1;0;2023
1;17;1721000;1;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19;2;0;0;19;19;0;0;0;0;0;0;2;0;0;0;3;2;3;3;8;2;0;14;1;6;0;0;0;30;26;4;0;0;0;3;5;4;5;10;3;0;17;1;11;1;0;0;6;5;1;0;0;0;0;3;0;0;2;1;0;2;0;3;1;0;0;21;0;30;0;6;0;3;0;2;2;19;0;0;0;0;19;0;0;19;0;28;0;0;0;0;28;0;0;28;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;0;28;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.0;0.9047619047619048;37.80952380952381;0.14285714285714285;0.09523809523809523;0.3333333333333333;0.6666666666666666;0.47165532879818595;0.0;0.0;0.9047619047619048;0.0;0.0;0.0;0.0;DIURNO;1;0;2023
1;17;1721000;1;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;0;0;19;18;1;0;0;0;0;0;2;0;0;0;2;2;0;8;6;3;0;9;1;11;0;0;0;26;18;8;0;0;0;2;3;0;9;8;4;0;12;3;11;0;0;0;3;3;0;0;0;0;0;0;0;0;2;1;0;0;0;3;0;0;0;21;0;26;0;3;0;0;0;0;0;21;0;0;0;0;21;0;0;21;0;23;0;0;0;0;23;0;0;23;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;26;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47619047619047616;0.0;0.0;0.8095238095238095;39.38095238095238;0.09523809523809523;0.14285714285714285;0.5714285714285714;0.42857142857142855;0.5396825396825397;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023
1;17;1715754;0;2;4;1;1;0;0;1637357;"""0115L04""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;34;8;0;0;42;15;0;0;27;0;0;0;0;0;0;0;7;7;9;5;12;2;0;10;7;22;0;0;3;31;28;3;0;0;0;7;5;5;3;9;2;0;7;5;17;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;31;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.2619047619047619;0.0;0.0;0.8095238095238095;34.73809523809524;0.16666666666666666;0.047619047619047616;0.6904761904761905;0.23809523809523808;0.641156462585034;0.023809523809523808;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023
1;17;1718204;0;1;1;1;1;0;0;1300176;"""0115L07""";1;11;115;2;1;1;1;1;60;60;0;0;30;0;0;30;70;70;0;0;40;0;0;30;17;11;6;17;0;8;8;0;0;0;0;0;0;0;9;0;0;1;5;3;1;7;0;0;5;2;10;0;0;0;80;60;20;80;0;0;16;13;14;16;19;2;0;22;7;49;2;0;0;29;19;10;29;0;0;4;6;7;7;5;0;0;7;2;19;1;0;0;17;0;80;0;29;0;19;2;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;3;0;1;0;31;28;18;2;15;0;11;10;8;1;6;0;17;0;0;79;1;0;29;0;0;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4705882352941178;1.1666666666666667;0.2833333333333333;0.6470588235294118;35.529411764705884;0.058823529411764705;0.0;0.7058823529411765;0.29411764705882354;0.5536332179930795;0.11764705882352941;1.2;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023
3;32;3200201;0;2;4;1;1;0;0;1179970;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;47;6;0;0;43;0;0;0;43;0;0;0;10;0;0;0;4;10;9;18;11;1;0;26;6;21;0;0;0;31;28;3;0;0;0;2;5;7;11;5;1;0;12;6;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;44;9;0;26;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.41509433962264153;0.0;0.0;0.8867924528301887;35.056603773584904;0.07547169811320754;0.018867924528301886;0.5094339622641509;0.49056603773584906;0.5895336418654326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;32;3200805;0;2;4;1;1;0;0;1179970;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;41;12;0;0;41;0;0;0;41;0;0;0;12;0;0;0;9;4;14;12;11;3;0;22;6;25;0;0;0;28;23;5;0;0;0;6;2;8;9;2;1;0;13;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;6;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41509433962264153;0.0;0.0;0.7735849056603774;34.886792452830186;0.16981132075471697;0.05660377358490566;0.5849056603773585;0.41509433962264153;0.5923816304734781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;32;3201209;0;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;0;0;12;7;0;0;5;0;0;0;0;0;0;0;2;2;3;2;3;0;0;1;3;4;0;0;4;16;10;6;0;0;0;5;3;3;1;3;1;0;6;2;5;0;0;3;3;3;0;0;0;0;1;1;0;0;1;0;0;1;0;2;0;0;0;12;0;16;0;3;0;0;0;0;0;12;0;0;0;0;12;0;0;12;0;11;0;0;0;0;11;0;0;11;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;15;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.0;0.5833333333333334;33.416666666666664;0.16666666666666666;0.0;0.5833333333333334;0.08333333333333333;0.8194444444444444;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201209;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;4;0;0;20;17;2;0;1;0;0;0;0;0;0;0;13;4;1;1;0;1;0;6;2;3;0;1;8;31;24;7;0;0;0;17;5;3;1;3;2;0;14;4;8;0;0;5;4;3;1;0;0;0;1;1;1;0;0;1;0;1;1;2;0;0;0;20;0;31;0;4;0;0;0;0;0;19;0;0;0;0;19;2;0;17;0;18;0;0;0;0;18;2;0;16;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;28;3;0;4;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0.6;0.0;0.0;0.8;25.25;0.65;0.05;0.25;0.3;0.875;0.0;0.0;0.95;0.0;0.1;0.0;0.0;DIURNO;0;0;2023
3;32;3201209;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;3;2;4;3;1;0;0;4;4;3;2;0;0;16;16;0;0;0;0;3;3;5;3;2;0;0;4;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07692307692307693;0.0;0.0;1.0;30.846153846153847;0.23076923076923078;0.0;0.5384615384615384;0.3076923076923077;0.7337278106508875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201308;0;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;10;9;1;0;0;0;0;0;1;0;0;0;1;1;0;0;7;2;0;6;0;5;0;0;0;23;16;7;0;0;0;3;3;1;3;10;3;0;12;0;11;0;0;0;6;3;3;0;0;0;0;1;1;2;1;1;0;3;0;3;0;0;0;11;0;23;0;6;0;7;1;5;2;11;0;0;0;0;11;0;0;11;0;23;0;0;0;0;23;0;0;23;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;23;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45454545454545453;0.0;0.0;0.6363636363636364;43.0;0.09090909090909091;0.18181818181818182;0.45454545454545453;0.5454545454545454;0.49586776859504145;0.09090909090909091;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201308;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;22;2;0;0;24;24;0;0;0;0;0;0;0;0;0;0;9;7;2;3;3;0;0;8;1;12;3;0;0;29;25;4;0;0;0;10;8;3;4;3;1;0;10;1;15;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;24;0;29;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;0;19;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.0;0.0;0.9166666666666666;28.666666666666668;0.375;0.0;0.5416666666666666;0.3333333333333333;0.6215277777777778;0.0;0.0;0.041666666666666664;0.0;0.041666666666666664;0.0;0.0;DIURNO;0;0;2023
3;32;3201506;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;10;10;0;0;0;0;0;0;1;0;0;0;5;2;1;1;2;0;0;2;0;6;0;0;3;19;15;4;0;0;0;7;3;3;2;2;2;0;4;0;9;0;0;6;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;11;0;19;0;1;0;1;1;1;0;7;0;0;0;0;7;0;0;6;1;7;0;0;0;0;7;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;17;2;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.5454545454545454;0.0;0.0;0.8181818181818182;28.90909090909091;0.45454545454545453;0.0;0.5454545454545454;0.18181818181818182;0.6694214876033058;0.09090909090909091;0.0;0.6363636363636364;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201506;0;2;2;2;4;0;0;1186955;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;2;2;3;2;1;0;1;0;4;0;0;6;13;11;2;0;0;0;3;2;3;0;5;0;0;1;1;3;0;0;8;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;11;0;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;7;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;0.0;0.0;0.8181818181818182;35.90909090909091;0.09090909090909091;0.09090909090909091;0.36363636363636365;0.09090909090909091;0.859504132231405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201704;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;12;12;0;0;0;0;0;0;0;0;0;0;4;2;3;0;3;0;0;2;2;8;0;0;0;14;11;3;0;0;0;6;2;3;0;3;0;0;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;0.0;0.0;0.8333333333333334;30.75;0.3333333333333333;0.0;0.8333333333333334;0.16666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3201902;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;0;14;14;0;0;0;0;0;0;0;0;0;0;4;5;1;2;2;0;0;10;1;2;0;0;1;20;20;0;0;0;0;4;6;2;3;4;0;1;12;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21428571428571427;0.0;0.0;0.9285714285714286;29.642857142857142;0.2857142857142857;0.0;0.21428571428571427;0.7142857142857143;0.4642857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3202405;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;13;13;0;0;0;0;0;0;0;0;0;0;2;1;4;2;4;0;0;7;1;5;0;0;0;16;15;1;0;0;0;2;1;4;3;5;1;0;9;1;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;13;0;16;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;7;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23076923076923078;0.0;0.0;0.9230769230769231;34.69230769230769;0.15384615384615385;0.0;0.46153846153846156;0.5384615384615384;0.5562130177514794;0.0;0.0;0.07692307692307693;0.0;0.07692307692307693;0.0;0.0;DIURNO;0;0;2023
3;32;3203205;0;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;20;2;0;0;21;6;0;0;15;0;0;0;1;0;0;0;3;5;3;5;4;2;0;6;3;5;1;0;7;25;23;2;0;0;0;5;8;2;6;3;1;0;6;3;11;1;0;4;5;4;1;0;0;0;1;2;1;1;0;0;0;1;0;3;0;0;1;22;0;25;0;5;0;0;0;0;0;6;0;0;0;0;6;0;0;6;0;11;0;0;0;0;11;0;0;10;1;4;0;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;24;1;0;5;0;0;0;0;0;0;1;0;1;1;4;2;3;1;0;0;0;0;0.7727272727272727;0.0;0.0;0.9090909090909091;34.95454545454545;0.13636363636363635;0.09090909090909091;0.36363636363636365;0.2727272727272727;0.8533057851239669;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3203205;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;5;0;0;16;15;0;0;1;0;0;0;2;0;0;0;7;2;2;6;0;1;0;5;0;6;0;0;7;23;21;2;0;0;0;8;2;5;8;0;0;0;9;0;5;0;0;9;2;2;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;18;0;23;0;2;0;1;0;0;0;13;0;0;0;0;13;0;0;13;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;21;2;0;1;1;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0.6666666666666666;0.0;0.0;0.7222222222222222;30.11111111111111;0.3888888888888889;0.05555555555555555;0.3333333333333333;0.2777777777777778;0.8117283950617284;0.0;0.0;0.7222222222222222;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
3;32;3203205;0;2;4;1;1;0;0;1179970;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;42;8;0;0;44;0;0;0;44;0;0;0;6;0;0;0;3;9;9;14;13;2;0;14;5;31;0;0;0;43;38;5;0;0;0;2;9;8;12;11;1;0;12;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;5;0;0;0;0;5;0;0;0;0;0;0;44;6;0;38;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.14;0.0;0.0;0.84;36.14;0.06;0.04;0.72;0.28;0.5272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2023
3;32;3203304;0;2;3;2;4;0;0;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;6;2;2;2;2;0;0;3;0;3;0;0;8;14;14;0;0;0;0;5;2;2;3;2;0;0;4;0;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07142857142857142;0.0;0.0;1.0;29.142857142857142;0.42857142857142855;0.0;0.21428571428571427;0.21428571428571427;0.9081632653061225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2023
