CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
2;29;2914604;0;2;1;4;2;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;12;9;1;0;2;0;0;0;1;0;0;0;7;4;1;0;1;0;0;3;2;4;0;0;4;12;8;4;0;0;0;9;1;0;1;1;0;0;2;2;3;0;0;5;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;13;0;12;0;1;0;0;0;0;0;9;0;0;0;0;9;1;0;8;0;7;0;0;0;0;7;1;0;6;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9230769230769231;0.0;0.0;0.6923076923076923;25.53846153846154;0.5384615384615384;0.0;0.46153846153846156;0.23076923076923078;0.8284023668639053;0.0;0.0;0.6923076923076923;0.0;0.07692307692307693;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2914703;0;1;1;2;1;83132;"""0115L13""";1;11;115;2;1;1;1;1;31;31;0;0;30;0;1;0;22;22;0;0;20;0;2;0;19;14;5;0;19;18;12;6;0;0;0;0;0;1;0;0;0;16;0;1;0;2;0;0;3;7;7;0;0;2;124;95;29;16;108;0;63;24;8;12;14;1;2;7;60;39;1;0;17;29;24;5;0;29;0;11;9;2;3;3;0;1;0;19;7;0;0;3;19;0;124;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;52;0;52;0;0;0;17;0;17;0;0;0;18;1;0;121;3;0;29;0;0;0;0;0;0;7;1;7;2;55;10;55;19;0;0;0;0;0.7894736842105263;0.7096774193548387;0.6129032258064516;0.7368421052631579;24.105263157894736;0.8421052631578947;0.0;0.7368421052631579;0.15789473684210525;0.703601108033241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2914802;0;2;1;4;2;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;11;0;0;0;0;0;0;0;0;0;0;3;4;0;1;2;0;1;3;0;1;0;0;7;9;8;1;0;0;0;6;1;0;0;1;0;1;1;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;9;0;0;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9090909090909091;0.0;0.0;0.8181818181818182;33.0;0.2727272727272727;0.09090909090909091;0.09090909090909091;0.2727272727272727;0.9173553719008265;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2914802;0;2;2;4;2;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;11;10;1;0;0;0;0;0;1;0;0;0;4;2;3;1;1;0;1;5;0;7;0;0;0;21;15;6;0;0;0;7;3;6;1;3;0;1;8;3;10;0;0;0;5;3;2;0;0;0;0;1;2;1;1;0;0;0;2;3;0;0;0;12;0;21;0;5;0;0;0;0;0;12;0;0;0;0;12;0;0;12;0;20;0;0;0;0;20;1;0;20;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;21;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.0;0.75;31.75;0.3333333333333333;0.08333333333333333;0.5833333333333334;0.4166666666666667;0.48611111111111105;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2914802;0;2;2;4;2;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;14;13;1;0;0;0;0;0;0;0;0;1;0;3;4;4;1;1;0;5;1;8;0;0;0;31;22;9;0;0;1;2;7;8;6;5;2;0;9;7;14;1;0;0;2;1;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;14;0;31;0;2;0;0;0;0;0;10;0;0;0;0;10;0;0;10;0;24;0;0;0;0;24;0;0;24;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;29;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;0.0;0.7142857142857143;33.857142857142854;0.07142857142857142;0.07142857142857142;0.6428571428571429;0.35714285714285715;0.5408163265306123;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2915601;0;2;1;4;2;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;11;2;0;0;9;0;0;0;0;0;0;0;2;1;2;1;3;2;0;0;0;4;0;0;7;11;11;0;0;0;0;1;2;2;1;4;1;0;0;0;5;0;0;6;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;11;0;11;0;2;0;1;1;1;0;9;0;0;0;0;9;0;0;9;0;8;0;0;0;0;8;0;0;8;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;11;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7272727272727273;0.0;0.0;0.9090909090909091;37.72727272727273;0.18181818181818182;0.18181818181818182;0.36363636363636365;0.0;0.8677685950413223;0.09090909090909091;0.0;0.8181818181818182;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2916401;0;2;1;4;2;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;14;2;0;0;12;0;0;0;1;0;0;0;1;3;2;1;6;1;1;1;0;6;0;0;8;11;7;4;0;0;0;1;1;3;2;3;1;0;1;1;7;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;15;0;11;0;1;0;0;0;0;0;9;0;0;0;0;9;1;0;8;0;6;0;0;0;0;6;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0.0;0.0;0.6666666666666666;39.53333333333333;0.06666666666666667;0.13333333333333333;0.4;0.06666666666666667;0.8355555555555555;0.0;0.0;0.6;0.0;0.06666666666666667;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2916401;0;2;1;4;2;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;5;0;0;10;5;2;0;3;0;0;0;1;0;0;0;3;2;2;2;2;0;0;5;3;3;0;0;0;15;8;7;0;0;0;6;1;3;4;1;0;0;4;3;7;0;0;1;3;1;2;0;0;0;1;0;1;1;0;0;0;1;0;2;0;0;0;11;0;15;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;12;3;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.3636363636363635;0.0;0.0;0.5454545454545454;31.363636363636363;0.2727272727272727;0.0;0.5454545454545454;0.45454545454545453;0.6446280991735538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2917508;0;1;1;2;1;83052;"""0115L04""";1;11;115;2;1;1;1;1;20;20;0;0;20;0;0;0;18;18;0;0;18;0;0;0;11;7;4;0;11;11;8;3;0;0;0;0;0;0;0;0;0;9;0;1;0;1;0;0;1;2;7;0;0;1;78;48;30;4;74;0;42;20;8;0;7;1;0;13;35;27;1;0;2;16;11;5;0;16;0;7;6;1;0;2;0;0;3;6;7;0;0;0;11;0;78;0;16;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;32;0;30;1;0;1;5;0;5;0;0;0;10;1;0;75;3;0;16;0;0;0;0;0;0;7;3;7;1;37;2;37;16;0;0;0;0;0.6363636363636364;0.9;0.55;0.6363636363636364;24.181818181818183;0.8181818181818182;0.0;0.8181818181818182;0.09090909090909091;0.5537190082644629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2917508;0;1;1;2;1;83051;"""0115L13""";1;11;115;2;1;1;1;1;26;0;26;0;25;0;1;0;47;0;47;0;44;0;3;0;24;18;6;24;0;22;18;4;0;0;0;0;0;2;0;0;0;19;3;1;0;1;0;0;2;7;14;0;0;1;127;111;16;117;10;0;62;36;8;11;8;2;0;13;49;61;1;0;3;25;24;1;24;1;0;3;15;1;5;1;0;0;3;11;11;0;0;0;24;0;127;0;25;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;41;0;41;0;0;0;11;0;11;0;0;0;23;1;0;120;7;0;22;3;0;0;0;0;0;4;0;4;1;66;16;66;14;0;0;0;0;0.375;1.8076923076923077;0.9230769230769231;0.75;23.208333333333332;0.7916666666666666;0.0;0.875;0.08333333333333333;0.5677083333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2917508;0;2;2;4;2;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;16;1;0;0;15;13;2;0;0;0;0;0;2;0;0;0;8;2;4;2;1;0;0;5;2;9;1;0;0;30;25;5;0;0;0;12;4;6;4;4;0;0;11;6;11;2;0;0;3;3;0;0;0;0;0;0;2;0;1;0;0;1;0;2;0;0;0;17;0;30;0;3;0;1;0;1;0;15;0;0;0;0;15;0;0;15;0;23;0;0;0;0;23;0;0;23;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;29;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47058823529411764;0.0;0.0;0.9411764705882353;27.58823529411765;0.47058823529411764;0.0;0.6470588235294118;0.29411764705882354;0.6159169550173009;0.0;0.0;0.8823529411764706;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2918001;0;1;1;2;1;15740;"""0115L13""";1;11;115;2;1;1;1;1;42;42;0;0;40;0;2;0;158;158;0;0;156;0;2;0;31;19;12;29;2;29;10;19;0;0;0;0;0;2;0;0;0;24;5;0;1;1;0;0;9;8;14;0;0;0;249;178;71;119;130;0;155;46;15;15;18;0;0;57;72;115;0;0;5;39;32;7;15;24;0;15;14;2;1;7;0;0;3;11;23;0;0;2;31;0;249;0;39;0;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;7;0;0;0;101;41;57;2;0;1;5;3;2;0;0;0;30;1;0;232;17;0;35;4;0;0;0;0;0;115;14;111;6;24;0;23;4;0;0;0;0;0.8064516129032258;3.761904761904762;0.7380952380952381;0.6129032258064516;23.258064516129032;0.7741935483870968;0.0;0.7096774193548387;0.2903225806451613;0.6451612903225806;0.0;0.5;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2918001;0;2;3;4;2;1405212;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;3;3;4;0;1;1;0;0;0;2;0;0;10;12;12;0;0;0;0;2;3;4;0;3;0;0;2;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;1.0;31.0;0.25;0.08333333333333333;0.16666666666666666;0.0;0.9722222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2918407;0;2;1;4;2;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;12;9;1;0;2;0;0;0;0;0;0;0;4;2;2;2;2;0;0;2;1;3;0;0;6;14;11;3;0;0;0;4;4;3;1;1;1;0;3;1;2;0;0;8;3;3;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;3;12;0;14;0;3;0;0;0;0;0;6;0;0;0;0;6;1;0;5;0;6;0;0;0;0;6;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;12;2;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.75;0.0;0.0;0.6666666666666666;30.5;0.3333333333333333;0.0;0.3333333333333333;0.16666666666666666;0.9027777777777778;0.0;0.0;0.5;0.0;0.08333333333333333;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2918407;0;2;1;4;2;1615818;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;9;2;0;0;0;0;0;0;0;0;0;3;1;0;0;5;2;0;7;0;2;0;0;2;4;3;1;0;0;0;2;0;0;0;1;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6363636363636364;0.0;0.0;0.8181818181818182;38.63636363636363;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.6363636363636364;0.5619834710743802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2919207;0;2;1;4;2;87237;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;12;2;0;0;14;14;0;0;0;0;0;0;0;0;0;0;6;3;3;0;2;0;0;1;2;4;0;0;7;19;17;2;0;0;0;7;3;3;2;4;0;0;4;2;5;0;1;7;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;14;0;19;0;1;0;0;0;0;0;6;0;0;0;0;6;0;0;6;0;12;0;0;0;0;12;0;0;12;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;14;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.42857142857142855;0.0;0.0;0.8571428571428571;28.071428571428573;0.42857142857142855;0.0;0.42857142857142855;0.07142857142857142;0.8928571428571429;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2924009;0;2;2;4;2;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;2;5;3;3;3;0;0;9;0;7;0;0;0;47;37;10;0;0;0;11;10;9;10;7;0;0;27;2;17;1;0;0;4;4;0;0;0;0;0;1;1;1;1;0;0;2;0;2;0;0;0;16;0;47;0;4;0;0;0;0;0;16;0;0;0;0;16;0;0;16;0;44;0;0;0;0;44;0;0;44;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;47;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0.0;0.0;1.0;32.4375;0.125;0.0;0.4375;0.5625;0.4921875;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2924652;0;2;1;2;1;5001302;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;47;21;0;0;68;68;0;0;0;0;0;0;0;0;0;0;13;15;10;12;16;1;1;6;35;27;0;0;0;146;113;33;0;0;0;21;36;22;27;34;6;0;17;39;49;0;0;41;14;14;0;0;0;0;2;1;3;4;3;1;0;2;1;3;0;0;8;68;0;146;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;3;0;138;8;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11764705882352941;0.0;0.0;0.6911764705882353;33.55882352941177;0.19117647058823528;0.029411764705882353;0.9117647058823529;0.08823529411764706;0.5696366782006921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2927408;1;1;1;1;1;117076;"""0115L13""";1;11;115;2;1;1;1;1;63;0;63;0;45;0;18;0;184;0;184;0;166;0;18;0;47;28;19;0;47;29;0;28;0;1;0;0;0;18;0;0;0;22;9;5;6;5;0;0;11;11;16;0;0;9;175;125;50;0;175;0;67;36;23;24;18;7;0;20;36;86;0;1;32;26;22;4;0;26;0;5;5;7;3;3;3;0;0;2;16;0;0;8;47;0;175;0;26;0;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;10;0;4;0;73;73;64;0;35;0;12;12;9;0;5;0;18;29;0;92;83;0;15;11;0;0;0;0;0;13;0;11;3;37;3;37;6;0;0;0;0;1.6808510638297873;2.9206349206349205;0.746031746031746;0.5957446808510638;27.914893617021278;0.46808510638297873;0.0;0.574468085106383;0.23404255319148937;0.7745586238116795;0.0425531914893617;1.3333333333333333;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
2;29;2927408;1;1;1;2;1;83039;"""0115L04""";1;11;115;2;1;1;1;1;21;0;21;0;20;0;1;0;66;0;66;0;63;0;3;0;22;15;7;0;22;21;14;5;0;2;0;0;0;1;0;0;0;13;6;1;0;1;1;0;4;8;7;1;0;2;66;43;23;0;66;0;24;18;9;5;8;1;1;7;33;17;1;0;8;6;3;3;0;6;0;0;1;2;2;1;0;0;0;3;3;0;0;0;22;0;66;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;25;0;25;0;0;0;3;0;3;0;0;0;17;5;0;51;15;0;5;1;0;0;0;0;0;0;0;0;0;15;0;14;6;0;0;0;0;0.4090909090909091;3.142857142857143;1.0476190476190477;0.6818181818181818;25.772727272727273;0.5909090909090909;0.045454545454545456;0.6818181818181818;0.18181818181818182;0.731404958677686;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2023;0;0;;;;;;;;;;;;;;;;;;;;;;;;
